	Season	Episode	Category	Q_person	A_person	Q_original	A_original	Q_modified	A_modified	Annotation_1	Annotation_2	Annotation_3	Goldstandard
2614	8	17	1	Rachel	Chandler	Is Joey here?	I don’t see him. (To Monica) Do you see him?	Is Joey here?	I don’t see him.	2	2	2	2
2615	8	17	1	Ross	Monica	(entering) Hey! Has anyone seen my shirt? It’s a button down, like a, like a faded salmon?	You mean your pink shirt?	Has anyone seen my shirt? It’s a button down, like a, like a faded salmon?	You mean your pink shirt?	3	3	3	3
2616	8	17	1	Monica	Ross	You mean your pink shirt?	Faded salmon color.	You mean your pink shirt?	Faded salmon color.	4	2	1	6
2617	8	17	1	Rachel	Mr. Zelner	Morning. You wanted to see me?	Please, come in. Have a seat. (She does so.)	You wanted to see me?	Please, come in. Have a seat.	1	1	1	1
2618	8	17	1	Guy	Phoebe	Would you like to go out and have a cup of coffee?	I-I-I’d love to. Let me just tell my friend.	Would you like to go out and have a cup of coffee?	I-I-I’d love to. Let me just tell my friend.	1	1	1	1
2619	8	17	1	Rachel	Chandler	Chandler, can you give us a minute?	Oh I’m sorry, you’re kicking me out of my own living room?	Chandler, can you give us a minute?	Oh I’m sorry, you’re kicking me out of my own living room?	4	4	4	4
2620	8	18	1	Ross	Rachel	But having a dove place the ring on your finger would’ve been no problem?	It was really fun being married to you tonight.	But having a dove place the ring on your finger would’ve been no problem?	It was really fun being married to you tonight.	4	4	5	4
2621	8	18	1	Ross	Rachel	Even if the sidecar had a windscreen so your hair wouldn’t get messed up?	I will think about it.	Even if the sidecar had a windscreen so your hair wouldn’t get messed up?	I will think about it.	4	4	4	4
2622	8	18	1	Phoebe	Parker	Can I get you something to drink? Like a water and Valium?	I must say this apartment, its, its, There are no words…	Can I get you something to drink? Like a water and Valium?	I must say this apartment, its, its, There are no words…	5	5	5	5
2623	8	18	1	Parker	Phoebe	Isn’t this the most incredible fight you’ve ever had in your entire life?	Uh huh. (Closes door)	Isn’t this the most incredible fight you’ve ever had in your entire life?	Uh huh.	1	1	1	1
2624	8	18	1	Mrs. Geller	Mr. Geller	Thank you Monica that was uh, interesting. Wasn’t it interesting, Jack?	(looking at the picture) Why don’t I remember this dog?	Wasn’t it interesting, Jack?	Why don’t I remember this dog?	5	5	5	5
2625	8	18	1	Rachel	Mr. Geller	This is such a great party! 35 years. Very impressive, do you guys have any pearls of wisdom?	Why would you serve food on such a sharp stick? (Looking a toothpick)	This is such a great party! 35 years. Very impressive, do you guys have any pearls of wisdom?	Why would you serve food on such a sharp stick?	5	5	5	5
2626	8	18	1	Phoebe	Ross	Were you guys making fun of Parker?	That depends, how much did you hear?	Were you guys making fun of Parker?	That depends, how much did you hear?	3	3	3	3
2627	8	18	1	Parker	Ross	Maaaassapequa, sounds like a magical place. Tell me about Massapequa, is it steep in Native American history? {Transcriber’s Note: Interestingly Alec Baldwin was born in Massapequa.}	Well, there is an Arby’s in the shape of a tee-pee.	Tell me about Massapequa, is it steep in Native American history?	Well, there is an Arby’s in the shape of a tee-pee.	4	4	1	4
2628	8	18	1	Rachel	Mrs. Geller	This is such a great party! 35 years. Very impressive, do you guys have any pearls of wisdom?	Jack?	This is such a great party! 35 years. Very impressive, do you guys have any pearls of wisdom?	Jack?	4	4	5	4
2629	8	18	1	Ross	Monica	I’m so we weren’t in the car! Did he ever let up?	He called the Long Island Expressway a concrete miracle.	I’m so we weren’t in the car! Did he ever let up?	He called the Long Island Expressway a concrete miracle.	5	5	5	5
2630	8	18	1	Parker	Phoebe	So what do you want me to do, you want me to be more negative, less happy?	Much less happy!	So what do you want me to do, you want me to be more negative, less happy?	Much less happy!	1	1	1	1
2631	8	18	1	Parker	Rachel	(laughs) Classic Ross. Rachel, Rachel, oh how you glow. May I? (Puts hand on her stomach)	I, uh, think you already are.	Rachel, Rachel, oh how you glow. May I?	I, uh, think you already are.	4	4	4	4
2632	8	18	1	Monica	Joey	Really you can do that?	Are you kidding me? Watch! (Makes funny faces trying to cry) Well I can’t do it with you guys watching me!	Really you can do that?	Are you kidding me? Watch!	1	1	1	1
2633	8	18	1	Monica	Joey	Really you can do that?	Are you kidding me? Watch! (Makes funny faces trying to cry) Well I can’t do it with you guys watching me!	Really you can do that?	Well I can’t do it with you guys watching me!	3	3	3	3
2634	8	18	1	Chandler	Monica	It’s your parents’ anniversary and you’re going to talk about their dead pet?	The good stuff, huh?	It’s your parents’ anniversary and you’re going to talk about their dead pet?	The good stuff, huh?	4	4	5	4
2635	8	18	1	Ross	Mr. Geller	Dad so what we have to pretend that we’re married?	Son, I had to shave my ears for tonight. You can do this.	Dad so what we have to pretend that we’re married?	Son, I had to shave my ears for tonight. You can do this.	1	1	1	1
2636	8	18	1	Phoebe	Joey	Are you sure it wasn’t an oyster?	I guess it could’ve been, I didn’t really look at it. Y’know, I just wiped it on Chandler’s coat and got the hell out of there.	Are you sure it wasn’t an oyster?	I guess it could’ve been, I didn’t really look at it. Y’know, I just wiped it on Chandler’s coat and got the hell out of there.	2	2	2	2
2637	8	18	1	Parker	Phoebe	Is something wrong?	Wrong? Really? You know the word wrong. Everything isn’t perfect? Everything isn’t magical? Everything isn’t a glow with the light of a million fairies? They were just brake lights, Parker!	Is something wrong?	Wrong? Really? You know the word wrong. Everything isn’t perfect? Everything isn’t magical? Everything isn’t a glow with the light of a million fairies? They were just brake lights, Parker!	1	1	1	1
2638	8	19	1	Chandler	Joey	Mento?	No thanks.	Mento?	No thanks.	2	2	2	2
2639	8	19	1	Phoebe	Chandler	I’m gonna get some coffee, anyone want anything?	And a bagel with only…	I’m gonna get some coffee, anyone want anything?	And a bagel with only…	1	1	1	1
2640	8	19	1	The Interviewer	Joey	Like the candy?	Matter of fact, I do.	Like the candy?	Matter of fact, I do.	1	1	1	1
2641	8	19	1	Rachel	Chandler	Oh, come on Joey! You will totally keep it in check this time, and plus y’know the publicity would be really good for your career! And you deserve that! And if you do the interview you can mention, oh I don’t know, gal pal Rachel Green?	Is that gal pal spelled L-O-S-E-R?	And if you do the interview you can mention, oh I don’t know, gal pal Rachel Green?	Is that gal pal spelled L-O-S-E-R?	4	4	4	4
2642	8	19	1	Phoebe	Ross	I’m gonna get some coffee, anyone want anything?	Uh, double latte, extra foam.	I’m gonna get some coffee, anyone want anything?	Uh, double latte, extra foam.	1	1	1	1
2643	8	19	1	Ross	Joey	Did you just wink at me?	Hey, you’re the one that loves the picture.	Did you just wink at me?	Hey, you’re the one that loves the picture.	1	4	5	6
2644	8	19	1	Gunther	The Interviewer	Can I get you anything?	Umm, I’ll have a cup of coffee.	Can I get you anything?	Umm, I’ll have a cup of coffee.	1	1	1	1
2645	8	19	1	Chandler	Ross	Well, I see you've had a very productive day. Don't you think the cowboy hat is a little much?	(popping up behind Joey wearing an Indian headdress) Come on, it's fun!	Don't you think the cowboy hat is a little much?	Come on, it's fun!	2	2	2	2
2646	8	19	1	Chandler	Joey	All right! (He joins them in the fort and comes up putting on a bonnet.) Isn't this a woman's hat?	Dude, stop talking crazy and make us some tea!	Isn't this a woman's hat?	Dude, stop talking crazy and make us some tea!	1	2	2	2
2647	8	19	1	The Interviewer	Joey	Well umm, another thing our readers always want to know is how our soap stars stay in such great shape. Do you have some kind of fitness regime?	Uh, we stars just try to eat right and get lots of exercise.	Do you have some kind of fitness regime?	Uh, we stars just try to eat right and get lots of exercise.	1	1	2	1
2648	8	19	1	Joey	Ross	Wow! You realize that we've been throwing this ball, without dropping it, for like an hour?	Are you serious?!	You realize that we've been throwing this ball, without dropping it, for like an hour?	Are you serious?!	2	2	2	2
2649	8	20	1	Ross	Joey	Is there a hopping bonus?	Of course!	Is there a hopping bonus?	Of course!	1	1	1	1
2650	8	20	1	Rachel	Mrs. Green	So umm, you’re gonna stay with me as long as I need you?	Of course I am!	So umm, you’re gonna stay with me as long as I need you?	Of course I am!	1	1	1	1
2651	8	20	1	Rachel	Mrs. Green	I don’t know, I’d leave it on the changing table? (Everyone gasps.) What?! What’d I do? What’d I do?!	You can’t leave a baby alone!	I don’t know, I’d leave it on the changing table?	You can’t leave a baby alone!	2	2	2	2
2652	8	20	1	Mrs. Green	Rachel	Oh you’re gonna do that ten times a day?	What?! It goes ten times a day! What are we feeding this baby?! Indian food?!	Oh you’re gonna do that ten times a day?	What?! It goes ten times a day! What are we feeding this baby?! Indian food?!	4	4	4	4
2653	8	20	1	Monica	Phoebe	You ordered a stripper for the shower?! That is totally inappropriate!	What? He’s gonna be dressed as a baby! (Mrs. Green enters.) Oh hi Mrs. Green!	You ordered a stripper for the shower?!	What? He’s gonna be dressed as a baby!	1	1	1	1
2654	8	20	1	Mrs. Green	Rachel	Oh my look at that. Only three weeks to go, now have you picked your nanny yet? Now I don’t want you to use your housekeeper ‘cause it would just split her focus.	Oh well actually gonna use a nanny and uh, I don’t even have a housekeeper.	Only three weeks to go, now have you picked your nanny yet?	Oh well actually gonna use a nanny and uh, I don’t even have a housekeeper.	2	4	4	4
2655	8	20	1	Chandler	Ross	(To Ross) Can you believe how lame this is?	I’m sorry, I don’t believe contestants are allowed to talk to each other.	Can you believe how lame this is?	I’m sorry, I don’t believe contestants are allowed to talk to each other.	4	5	4	4
2656	8	20	1	Phoebe	Monica	Oh, I told the stripper to be here at five. That’s good right?	You ordered a stripper for the shower?! That is totally inappropriate!	Oh, I told the stripper to be here at five. That’s good right?	You ordered a stripper for the shower?! That is totally inappropriate!	2	2	2	2
2657	8	20	1	Phoebe	Monica	Isn’t it at three?	Son of a bitch! (Calls Mrs. Green again.)	Isn’t it at three?	Son of a bitch!	1	1	4	1
2658	8	20	1	Monica	Mrs. Green	(To Phoebe) Oh my God, my ass is sweating! (on phone) Please! Please! Can you come? It’s today at four.	Well all right. I’ll see you at four.	Can you come? It’s today at four.	Well all right. I’ll see you at four.	1	1	1	1
2659	8	20	1	Mrs. Green	Ross	With another woman. Have you no control Ross?	That’s a different issue. Uh, the point is, when the baby comes I will be there to…to feed her and bathe her and change her. And more than that I want to do all those things.	Have you no control Ross?	That’s a different issue.	4	4	4	4
2660	8	20	1	Rachel	Monica	What?! My mom’s not gonna be here?!	Well, given that we forgot to invite her it would be an awfully big coincidence if she was.	What?! My mom’s not gonna be here?!	Well, given that we forgot to invite her it would be an awfully big coincidence if she was.	2	2	2	2
2661	8	20	1	Ross	Joey	Well do you want some help?	Oh really? That’d be great! You guys can be the contestants!	Well do you want some help?	Oh really? That’d be great! You guys can be the contestants!	1	1	1	1
2662	8	20	1	Mrs. Green	Rachel	Really? Remember Twinkles?	He was a hamster! I am not going to vacuum up my baby!	Really? Remember Twinkles?	He was a hamster! I am not going to vacuum up my baby!	1	1	1	1
2663	8	20	1	Rachel	Mrs. Green	Oh my gosh! Oh wow! Oh, I know what this is! (She’s holding an item with a large suction cup connected to a yellow plastic box, with a long narrow tube and bottle connected the yellow part.) Wait a minute. That can’t be right. Is that a beer bong for a baby?	Darling, that’s a breast pump!	Is that a beer bong for a baby?	Darling, that’s a breast pump!	2	2	2	2
2664	8	20	1	Joey	Ray	Well what’s fun about that? You expect me to be the host of a boring game that’s just people standing around answering questions?	Well, there’ll be women in bikinis holding up the scores.	You expect me to be the host of a boring game that’s just people standing around answering questions?	Well, there’ll be women in bikinis holding up the scores.	1	1	1	1
2665	8	20	1	Ross	Rachel	Oh, come on, every first time mother feels that way. You’ll—you’re gonna pick it up. (Rachel doesn’t believe that.) Hey! You will! Uh look, y’know when you first came to the city? You were this spoiled helpless little girl who-who still used daddy’s credit card. Do you remember?	I hope you’re going somewhere with this.	Uh look, y’know when you first came to the city? You were this spoiled helpless little girl who-who still used daddy’s credit card. Do you remember?	I hope you’re going somewhere with this.	1	1	1	1
2666	8	20	1	Monica	Phoebe	Yeah could-could-could you get me something to drink?	You got it!	Yeah could-could-could you get me something to drink?	You got it!	1	1	1	1
2667	8	21	1	Ross	Rachel	We live together. You’re having our baby. I’m not gonna see anybody else. Are you-are you sure you don’t want something more?	(pause) Wow! I don’t know, maybe. I’m…	We live together. You’re having our baby. I’m not gonna see anybody else. Are you-are you sure you don’t want something more?	Wow! I don’t know, maybe. I’m…	4	4	4	4
2668	8	21	1	The Cooking Teacher	Joey	Well actually, did either of you pay for this class?	Hey-hey-hey, if my friend says it’s time to go, it’s time to go. (Starts to leave, but comes back for his cookies.)	Well actually, did either of you pay for this class?	Hey-hey-hey, if my friend says it’s time to go, it’s time to go.	5	5	4	5
2669	8	21	1	Rachel	Katie	So, you had a good day huh? Big commission; picked up a daddy.	Are you okay with this?	So, you had a good day huh? Big commission; picked up a daddy.	Are you okay with this?	5	5	5	5
2670	8	21	1	Rachel	Ross	Umm, our situation. Y’know umm, what we mean to each other. And I mean we-we’re having this baby together, and we live together. Isn’t that, isn’t that weird?	(stunned) (thinks) Well uh…	Umm, our situation. Y’know umm, what we mean to each other. And I mean we-we’re having this baby together, and we live together. Isn’t that, isn’t that weird?	Well uh…	4	4	4	4
2671	8	21	1	Cashier	Rachel	Do you uh, want these things delivered Mr. and Mrs. Geller?	Oh.	Do you uh, want these things delivered Mr. and Mrs. Geller?	Oh.	4	4	4	4
2672	8	21	1	Monica	Ross	(seeing the stack of newspapers) Oh my God! Look at all the newspapers! It must be a good review! Is it great?!	Umm…	Oh my God! Look at all the newspapers! It must be a good review! Is it great?!	Umm…	4	4	4	4
2673	8	21	1	Monica	Joey	Remember that guy that gave me a bad review? Well… (Feeds him a spoonful of what she’s cooking.) I’m getting my revenge!	You cooked him?	Remember that guy that gave me a bad review?	You cooked him?	1	1	1	1
2674	8	21	1	Chandler	Phoebe	I can’t even believe this! I really come off that badly?	Oh! It’s okay, you calm down after a while and then people can see how really sweet and wonderful you really are.	I can’t even believe this! I really come off that badly?	Oh! It’s okay, you calm down after a while and then people can see how really sweet and wonderful you really are.	1	2	1	1
2675	8	21	1	The Cooking Teacher	Joey	Your Fettuccini Alfredo looks a little dry, did you use all your cheese?	When you say used, do you mean eat as a pre-cooking snack?	Your Fettuccini Alfredo looks a little dry, did you use all your cheese?	When you say used, do you mean eat as a pre-cooking snack?	3	3	3	3
2676	8	21	1	Joey	The Cooking Teacher	When you say used, do you mean eat as a pre-cooking snack?	And the cream?	When you say used, do you mean eat as a pre-cooking snack?	And the cream?	4	4	4	4
2677	8	21	1	Chandler	Rachel	(To Rachel) Did you like me when we first met?	Chandler, I’m not gonna lie to ya, but I am gonna run away from you. (Gets up and hurries out.)	Did you like me when we first met?	Chandler, I’m not gonna lie to ya, but I am gonna run away from you.	4	2	4	4
2678	8	21	1	Monica	The Cooking Teacher	Oh, I’m totally crazy, but you-you like the food?	Very much.	Oh, I’m totally crazy, but you-you like the food?	Very much.	1	1	1	1
2679	8	21	1	Monica	Joey	Oh, look! Acting for Beginners! Want to feel good about yourself?	What the hell!	Oh, look! Acting for Beginners! Want to feel good about yourself?	What the hell!	4	1	5	6
2680	8	22	1	Ross	Rachel	I am good. Okay! Okay! Uh, I got the pillow! I got the bag! You got the keys?	Okay! I got the keys! Okay! Okay!	You got the keys?	Okay! I got the keys! Okay! Okay!	1	1	1	1
2681	8	22	1	Joey	Chandler	(in a baby voice) Oh no, were you upset? Did you lose sleep?	I’m so sorry.	Oh no, were you upset? Did you lose sleep?	I’m so sorry.	4	1	4	4
2682	8	22	1	Rachel	Ross	Make love? What are you a girl?	Always a great way to get in a man’s pants.	Make love? What are you a girl?	Always a great way to get in a man’s pants.	4	5	4	4
2683	8	22	1	Ross	Monica	Can I get some of that action?	Wait a minute! Now I’m betting against all three of you?	Can I get some of that action?	Wait a minute! Now I’m betting against all three of you?	4	5	4	4
2684	8	22	1	Monica	Rachel	Wait a minute! Now I’m betting against all three of you?	Oh honey, don’t worry. I really do feel like tomorrow’s the day.	Wait a minute! Now I’m betting against all three of you?	Oh honey, don’t worry. I really do feel like tomorrow’s the day.	1	1	5	1
2685	8	22	1	Rachel	Ross	When Carol was pregnant with Ben…were you this irritating?	Wow!	When Carol was pregnant with Ben…were you this irritating?	Wow!	4	4	4	4
2686	8	22	1	Joey	Chandler	Do you mind crouching down a little bit, so that I look taller? (Chandler does so) There you go. (And they walk down the red carpet.)	It’s just so glamorous.	Do you mind crouching down a little bit, so that I look taller?	It’s just so glamorous.	5	5	4	5
2687	8	22	1	Rachel	Ross	Can I ask you something?	Uh-huh.	Can I ask you something?	Uh-huh.	1	1	1	1
2688	8	22	1	Chandler	Rachel	Hey! Did you have the baby yet?	Do you want me to come over there and sit on you? ‘Cause I’ll do it.	Hey! Did you have the baby yet?	Do you want me to come over there and sit on you? ‘Cause I’ll do it.	4	2	2	2
2689	8	22	1	Rachel	Monica	Do you want me to come over there and sit on you? ‘Cause I’ll do it.	What are you doing here so early?	Do you want me to come over there and sit on you? ‘Cause I’ll do it.	What are you doing here so early?	5	5	5	5
2690	8	22	1	Monica	Joey	Are we gonna take a limo?	Sure! Why not?!	Are we gonna take a limo?	Sure! Why not?!	1	1	1	1
2691	8	22	1	Monica	Joey	Wait a minute, just because he paid for your head shots you’re gonna take him? Joey, I don’t think you’re comprehending just how slutty this dress is!	It’s not just the stuff he paid for, I mean it’s-it’s everything. Y’know? He read lines with me. He-he went with me on auditions when I was really nervous, and then he consoled me after I didn’t get parts that I really wanted. You always believed in me man. Even, even when I didn’t believe in myself.	Wait a minute, just because he paid for your head shots you’re gonna take him?	It’s not just the stuff he paid for, I mean it’s-it’s everything. Y’know? He read lines with me. He-he went with me on auditions when I was really nervous, and then he consoled me after I didn’t get parts that I really wanted. You always believed in me man. Even, even when I didn’t believe in myself.	2	2	2	2
2692	8	22	1	Ross	Rachel	Uh sweetie, maybe you’d be more comfortable here? (Gets up from the green armchair.)	You. Like you haven’t done enough.	Uh sweetie, maybe you’d be more comfortable here?	You. Like you haven’t done enough.	4	4	5	4
2693	8	22	1	Monica	Phoebe	She’s over a week late! She gotta have it today, right?	I don’t know. I-I think it’s still gonna be a while.	She’s over a week late! She gotta have it today, right?	I don’t know. I-I think it’s still gonna be a while.	2	2	4	2
2694	8	22	1	Monica	Phoebe	Hmm, care to make it interesting? I’ll bet you that she’ll have it by this time tomorrow.	You’re on!	Hmm, care to make it interesting? I’ll bet you that she’ll have it by this time tomorrow.	You’re on!	1	1	1	1
2695	8	22	1	Phoebe	Monica	It’s interesting that you lost. Now, I forget, do you like to lose?	Now stop it! Double or nothing that she has it by tomorrow!	Now, I forget, do you like to lose?	Now stop it! Double or nothing that she has it by tomorrow!	4	4	4	4
2696	8	22	1	Ross	Monica	(entering) Hey is Rachel here? We have a doctor’s appointment.	She’s in the bathroom.	Hey is Rachel here?	She’s in the bathroom.	1	2	1	1
2697	8	22	1	Joey	Chandler	Hey, what about the scene with the kangaroo? Did-did you like that part?	I was surprised to see a kangaroo in a World War I epic.	Hey, what about the scene with the kangaroo? Did-did you like that part?	I was surprised to see a kangaroo in a World War I epic.	4	4	4	4
2698	8	22	1	Chandler	Joey	Do you want a calculator?	Please!	Do you want a calculator?	Please!	4	4	1	4
2699	8	22	1	Phoebe	Monica	Is Rachel having the baby?	How did you know that?! (Runs to yell at Joey’s apartment.) Joey! Chandler!! It’s time!	Is Rachel having the baby?	How did you know that?!	1	1	1	1
2700	8	23	1	Rachel	Joey	I just never thought I would raise this baby all by myself. Pretty dumb huh?	Hey, listen to me, listen to me…you are never ever gonna be alone. Okay? I promise that’s not gonna happen.	I just never thought I would raise this baby all by myself. Pretty dumb huh?	Hey, listen to me, listen to me…you are never ever gonna be alone. Okay? I promise that’s not gonna happen.	2	2	5	2
2701	8	23	1	Rachel	Joey	Oh, hon can you grab me my other box of tissues? They’re right on that chair under Ross’s coat.	Sure.	Oh, hon can you grab me my other box of tissues? They’re right on that chair under Ross’s coat.	Sure.	1	1	1	1
2702	8	23	1	Ross	Rachel	Yeah. Yeah, it really was. But we…we gotta be careful. We…we can’t let that happen again, y’know?	(pause) Right.	We…we can’t let that happen again, y’know?	Right.	1	1	1	1
2703	8	23	1	Ross	Rachel	Man! Did you see the kid on that nose?	Uh-huh. (Ross takes off his coat and sets in on a chair.) Y’know what I was, I was thinking about?	Did you see the kid on that nose?	Uh-huh.	1	1	1	1
2704	8	23	1	Rachel	Ross	Uh-huh. (Ross takes off his coat and sets in on a chair.) Y’know what I was, I was thinking about?	Huh?	Y’know what I was, I was thinking about?	Huh?	2	2	4	2
2705	8	23	1	Monica	Chandler	I know. Hey, do you realize we may have just changed our lives forever? We may have just started a family. Nine months from now we can be here, having our own baby.	And if not, we got to do it on a bucket.	Hey, do you realize we may have just changed our lives forever? We may have just started a family. Nine months from now we can be here, having our own baby.	And if not, we got to do it on a bucket.	1	1	4	1
2706	8	23	1	Rachel	Janice	Ohhh! (Looks at Aaron and recoils in horror.) Wow! He kinda takes your breath away doesn’t he?	He’s a keeper. How are you feeling?	Ohhh! Wow! He kinda takes your breath away doesn’t he?	He’s a keeper.	1	1	1	1
2707	8	23	1	Chandler	Phoebe	So, do you know what you’re gonna call her yet?	Oh, wait a minute it’s not gonna be Baby Girl? I thought that was so original!	So, do you know what you’re gonna call her yet?	Oh, wait a minute it’s not gonna be Baby Girl? I thought that was so original!	4	5	2	6
2708	8	23	1	Chandler	Ross	So, do you know what you’re gonna call her yet?	Uh actually, we-we’ve narrowed it down to two names.	So, do you know what you’re gonna call her yet?	Uh actually, we-we’ve narrowed it down to two names.	2	2	3	2
2709	8	23	1	Phoebe	Ross	Can we come in?	Oh, come in.	Can we come in?	Oh, come in.	1	1	1	1
2710	8	23	1	Cliff	Joey	I don’t believe this. You got him to pretend he was some fake doctor?	Fake? Excuse me? Hello? (Taps the TV screen.)	I don’t believe this. You got him to pretend he was some fake doctor?	Fake? Excuse me? Hello?	2	2	2	2
2711	8	23	1	Phoebe	Cliff	You’re right, that was wrong. I’m sorry. I’m so sorry. It’s just that I liked you so much. Can we just, can we just start over?	I don’t think so.	Can we just, can we just start over?	I don’t think so.	2	2	2	2
2712	8	23	1	Phoebe	Joey	Cliff, do you really believe that a character from a TV show was here in your room?	(entering) Rachel’s having her baby!! (Phoebe turns and looks at him.) Which is of no interest to me, I’m a neurologist.	Cliff, do you really believe that a character from a TV show was here in your room?	Rachel’s having her baby!!	5	5	5	5
2713	8	23	1	Cliff	Phoebe	That-that’s him! You know him?	Okay. Okay. I—Okay umm…this…I-I sent my friend Joey in here to find out stuff about you. Umm y’know, if it helps you came off great. A lot better than I’m coming off right now.	That-that’s him! You know him?	Okay. Okay. I—Okay umm…this…I-I sent my friend Joey in here to find out stuff about you. Umm y’know, if it helps you came off great. A lot better than I’m coming off right now.	1	1	1	1
2714	8	23	1	Joey	Cliff	Oh really? So, 33 and still single, would you say you have commitment issues?	Are all the questions this personal?	Oh really? So, 33 and still single, would you say you have commitment issues?	Are all the questions this personal?	5	5	4	5
2715	8	23	1	Rachel	Chandler	Oh not bad. Do you know that feeling when you’re trying to blow a Saint Bernard out your ass?	Weirdest thing. Did I hear—(A nurse opens the privacy screen and Chandler sees Janice)—Mother of God it’s true!	Do you know that feeling when you’re trying to blow a Saint Bernard out your ass?	Weirdest thing.	1	1	1	1
2716	8	23	1	Joey	Phoebe	Damnit woman we’re losing precious time! Now do you want this man’s blood on your head?	Hands.	Damnit woman we’re losing precious time! Now do you want this man’s blood on your head?	Hands.	5	4	5	5
2717	8	23	1	Cliff	Joey	Can’t you figure that out based on my date of birth?	I’m a doctor Cliff, not a mathematician.	Can’t you figure that out based on my date of birth?	I’m a doctor Cliff, not a mathematician.	2	2	2	2
2718	8	23	1	Man	Phoebe	Could you press up too please?	Sure! I feel so bad for you; I broke my leg once too.	Could you press up too please?	Sure! I feel so bad for you; I broke my leg once too.	1	1	1	1
2719	8	23	1	Nurse	Joey	A doctor at this hospital?	Damnit woman we’re losing precious time! Now do you want this man’s blood on your head?	A doctor at this hospital?	Damnit woman we’re losing precious time! Now do you want this man’s blood on your head?	4	4	5	4
2720	8	23	1	Ross	Evil Bitch	(to him) Hey! You wanna live to see your baby?!	Don’t you talk to my husband like that you stupid bastard!	You wanna live to see your baby?!	Don’t you talk to my husband like that you stupid bastard!	5	5	5	5
2721	8	23	1	Monica	Phoebe	Hey, you wanna see something?	Sure! What?	Hey, you wanna see something?	Sure! What?	1	1	1	1
2722	8	23	1	Chandler	Monica	Yes, but haven’t you wanted a kid like forever?	Okay, just back off mister! Whoa. (Pause) ‘Cause I am ready to have a baby. I just want Joey to be the father.	Yes, but haven’t you wanted a kid like forever?	Okay, just back off mister! Whoa. ‘Cause I am ready to have a baby. I just want Joey to be the father.	4	4	4	4
2723	8	23	1	Ross	Rachel	Okay is there…some kind of magic tunnel to this hospital?!	Ross, you stay here and talk, I’m gonna go have a baby.	Okay is there…some kind of magic tunnel to this hospital?!	Ross, you stay here and talk, I’m gonna go have a baby.	4	4	5	4
2724	8	23	1	Ross	Nurse	Well then we’d be in a lot of trouble, you don’t know where any countries are. (Rachel glares at him.) Okay. (He goes over to the desk followed by Rachel.) Uh, say would you umm… Would you mind checking again to see if any umm, private rooms may have (Handing her some money) opened up?	This is a hospital.	Would you mind checking again to see if any umm, private rooms may have opened up?	This is a hospital.	4	5	4	4
2725	8	23	1	Ross	Mrs. Geller	Ma, you’re asking me to marry you?	This is your grandmother’s engagement ring, I want you to give it to Rachel.	Ma, you’re asking me to marry you?	This is your grandmother’s engagement ring, I want you to give it to Rachel.	2	2	2	2
2726	8	23	1	Monica	Chandler	Umm, wait! Do you want to set the mood a little?	Okay. Uh, we’ll dim the lights, dim the lights. (He goes to the light switch and finds it’s not a dimmer switch when he flips the lights off.) Or turn them out all together. Uh, no scented candles. Okay here. Here we go. (He sprays an aerosol air freshener above her.)	Do you want to set the mood a little?	Okay. Uh, we’ll dim the lights, dim the lights. Or turn them out all together. Uh, no scented candles. Okay here. Here we go.	1	1	1	1
2727	8	23	1	Monica	Chandler	So we’re gonna try? I mean, are we trying?	We’re trying to get pregnant. (They start kissing, but Chandler stops it.) Y’know I’m not really comfortable doing this in front of the babies. So, when do you want to start trying?	So we’re gonna try? I mean, are we trying?	We’re trying to get pregnant.	1	1	1	1
2728	8	23	1	Janice	Sid	Hi! Hi sweetheart! This is my husband Sid, I don’t think you’ve met him. Ross, Rachel, this is Sid. I nabbed him a year ago at the dermatologist’s office. Thank God for adult acne huh? (Does the laugh.)	I still can’t believe it! I’m the luckiest guy in the world!	I nabbed him a year ago at the dermatologist’s office. Thank God for adult acne huh?	I still can’t believe it! I’m the luckiest guy in the world!	4	4	4	4
2729	8	23	1	Chandler	Monica	Should we tell Rachel there’s an empty private room right next door to hers?	We could, or we can have sex in it.	Should we tell Rachel there’s an empty private room right next door to hers?	We could, or we can have sex in it.	4	2	4	4
2730	8	23	1	Rachel	Dr. Long	Oh God. Is she gonna be okay?	She’s gonna be fine. Okay, she’s in a more difficult position so you’re gonna have to push even harder now. Go! Push!	Oh God. Is she gonna be okay?	She’s gonna be fine.	1	1	1	1
2731	8	23	1	Monica	Chandler	Does that sound like Janice?	If it’s not, then there’s two of them. And that would mean it’s the end of the world!	Does that sound like Janice?	If it’s not, then there’s two of them.	1	1	3	1
2732	8	23	1	Cliff	Phoebe	Is this the same spoon that was in my cast? (Smells it.)	Y’know what? This one is. (Eats another spoonful of pudding as Cliff sees something on TV.)	Is this the same spoon that was in my cast?	Y’know what? This one is.	1	1	1	1
2733	8	23	1	Rachel	Ross	Are you okay?	You have no idea how much this hurts. (All of the women in the room turn and glare at him.) Keep going! Keep going!	Are you okay?	You have no idea how much this hurts.	2	2	2	2
2734	8	23	1	Rachel	Ross	No! No, of course not. No. That’s why I brought it up. (Pause) They didn’t have any sodas?	Oh my God! I’m sorry, I was talking to this nurse, completely forgot.	They didn’t have any sodas?	Oh my God! I’m sorry, I was talking to this nurse, completely forgot.	4	4	4	4
